gocam,sizes
http://model.geneontology.org/R-HSA-422085,10
http://model.geneontology.org/R-HSA-9639288,10
http://model.geneontology.org/R-HSA-5683826,10
http://model.geneontology.org/R-HSA-9619229,10
http://model.geneontology.org/R-HSA-380972,10
http://model.geneontology.org/R-HSA-9026527,9
http://model.geneontology.org/R-HSA-1660517,9
http://model.geneontology.org/R-HSA-170984,9
http://model.geneontology.org/R-HSA-9617629,9
http://model.geneontology.org/R-HSA-2173788,9
http://model.geneontology.org/R-HSA-193144,9
http://model.geneontology.org/R-HSA-6811555,9
http://model.geneontology.org/R-HSA-425393,9
http://model.geneontology.org/R-HSA-8849471,9
http://model.geneontology.org/R-HSA-2028269,9
http://model.geneontology.org/R-HSA-110362,9
http://model.geneontology.org/R-HSA-196791,9
http://model.geneontology.org/R-HSA-6807004,9
http://model.geneontology.org/R-HSA-354192,9
http://model.geneontology.org/R-HSA-982772,9
http://model.geneontology.org/R-HSA-2173796,9
http://model.geneontology.org/R-HSA-2408508,9
http://model.geneontology.org/62900b6400002552,9
http://model.geneontology.org/R-HSA-6811438,9
http://model.geneontology.org/R-HSA-977347,9
http://model.geneontology.org/R-HSA-9032845,9
http://model.geneontology.org/6205c24300000880,9
http://model.geneontology.org/59cc772c00000000,9
http://model.geneontology.org/R-HSA-5675482,9
http://model.geneontology.org/R-HSA-2024096,9
http://model.geneontology.org/60ad85f700003015,9
http://model.geneontology.org/R-HSA-1912420,9
http://model.geneontology.org/R-HSA-110329,9
http://model.geneontology.org/R-HSA-70921,9
http://model.geneontology.org/R-HSA-2142789,9
http://model.geneontology.org/R-HSA-174411,9
http://model.geneontology.org/R-HSA-434316,9
http://model.geneontology.org/626b20c100000185,9
http://model.geneontology.org/R-HSA-446210,9
http://model.geneontology.org/R-HSA-112126,9
http://model.geneontology.org/R-HSA-1971475,9
http://model.geneontology.org/R-HSA-1170546,9
http://model.geneontology.org/R-HSA-3928664,9
http://model.geneontology.org/R-HSA-75035,9
http://model.geneontology.org/R-HSA-74749,8
http://model.geneontology.org/R-HSA-3928663,8
http://model.geneontology.org/60d5209a00001406,8
http://model.geneontology.org/R-HSA-194002,8
http://model.geneontology.org/R-HSA-1295596,8
http://model.geneontology.org/R-HSA-186797,8
http://model.geneontology.org/R-HSA-211916,8
http://model.geneontology.org/R-HSA-8981373,8
http://model.geneontology.org/R-HSA-9027307,8
http://model.geneontology.org/R-HSA-9027283,8
http://model.geneontology.org/5ce58dde00001215,8
http://model.geneontology.org/R-HSA-139915,8
http://model.geneontology.org/R-HSA-400511,8
http://model.geneontology.org/R-HSA-2485179,8
http://model.geneontology.org/R-HSA-975578,8
http://model.geneontology.org/R-HSA-6787450,8
http://model.geneontology.org/R-HSA-399954,8
http://model.geneontology.org/R-HSA-1614517,8
http://model.geneontology.org/5fadbcf000000942,8
http://model.geneontology.org/R-HSA-1482798,8
http://model.geneontology.org/R-HSA-977068,8
http://model.geneontology.org/R-HSA-3232142,8
http://model.geneontology.org/R-HSA-2559586,8
http://model.geneontology.org/R-HSA-6803207,8
http://model.geneontology.org/R-HSA-9662361,8
http://model.geneontology.org/R-HSA-2024101,8
http://model.geneontology.org/R-HSA-9028731,8
http://model.geneontology.org/R-HSA-8963896,8
http://model.geneontology.org/627d95ee00000472,8
http://model.geneontology.org/R-HSA-196836,8
http://model.geneontology.org/R-HSA-8850843,8
http://model.geneontology.org/6258b8f300000188,8
http://model.geneontology.org/6205c24300001663,8
http://model.geneontology.org/R-HSA-877300,8
http://model.geneontology.org/5fadbcf000000480,8
http://model.geneontology.org/617b481400000460,8
http://model.geneontology.org/R-HSA-177128,8
http://model.geneontology.org/R-HSA-77352,8
http://model.geneontology.org/622aace900000962,8
http://model.geneontology.org/R-HSA-4755510,8
http://model.geneontology.org/R-HSA-77111,8
http://model.geneontology.org/R-HSA-72187,8
http://model.geneontology.org/R-HSA-111465,8
http://model.geneontology.org/R-HSA-110357,8
http://model.geneontology.org/R-HSA-9758881,8
http://model.geneontology.org/R-HSA-2142712,8
http://model.geneontology.org/R-HSA-5649702,8
http://model.geneontology.org/R-HSA-174414,8
http://model.geneontology.org/5fadbcf000002236,8
http://model.geneontology.org/R-HSA-1614558,8
http://model.geneontology.org/5f46c3b700003802,8
http://model.geneontology.org/R-HSA-192456,8
http://model.geneontology.org/R-HSA-1483171,8
http://model.geneontology.org/R-HSA-2142688,8
http://model.geneontology.org/R-HSA-193048,8
http://model.geneontology.org/R-HSA-170968,8
http://model.geneontology.org/R-HSA-201722,8
http://model.geneontology.org/R-HSA-381771,8
http://model.geneontology.org/R-HSA-1660510,8
http://model.geneontology.org/626b20c100000025,8
http://model.geneontology.org/R-HSA-201688,8
http://model.geneontology.org/R-HSA-5205685,8
http://model.geneontology.org/R-HSA-2160916,8
http://model.geneontology.org/R-HSA-1237112,8
